case,algo,heuristic,ok,pasos,costo,expandidos,ms
510,greedy,manhattan,True,56,56.0,425,3.1180999940261245
510,greedy,linear_conflict,True,22,22.0,24,0.4767999635078013
511,a*,hamming,True,26,26.0,26958,196.53269997797906
511,a*,manhattan,True,26,26.0,1483,10.24520001374185
511,a*,linear_conflict,True,26,26.0,677,12.003400013782084
511,greedy,hamming,True,104,104.0,803,5.071000021416694
511,greedy,manhattan,True,44,44.0,404,2.6814000448212028
511,greedy,linear_conflict,True,30,30.0,36,0.6558999884873629
512,a*,hamming,True,20,20.0,2719,17.39719999022782
512,a*,manhattan,True,20,20.0,377,2.6295999996364117
512,a*,linear_conflict,True,20,20.0,175,2.6305000064894557
512,greedy,hamming,True,80,80.0,770,4.426700004842132
512,greedy,manhattan,True,56,56.0,159,1.2445999891497195
512,greedy,linear_conflict,True,32,32.0,47,0.8719000034034252
513,a*,hamming,True,20,20.0,2962,18.893899978138506
513,a*,manhattan,True,20,20.0,741,5.151500052306801
513,a*,linear_conflict,True,20,20.0,441,6.752200017217547
513,greedy,hamming,True,48,48.0,529,3.0934999813325703
513,greedy,manhattan,True,60,60.0,530,3.7818000419065356
513,greedy,linear_conflict,True,26,26.0,63,1.1493000201880932
514,a*,hamming,True,24,24.0,12359,86.60949999466538
514,a*,manhattan,True,24,24.0,579,3.914700006134808
514,a*,linear_conflict,True,24,24.0,346,5.192800017539412
514,greedy,hamming,True,84,84.0,745,4.190899955574423
514,greedy,manhattan,True,46,46.0,104,0.8396000484935939
514,greedy,linear_conflict,True,38,38.0,59,1.082399976439774
515,a*,hamming,True,26,26.0,27650,198.61840002704412
515,a*,manhattan,True,26,26.0,1558,10.433999996166676
515,a*,linear_conflict,True,26,26.0,945,15.88439999613911
515,greedy,hamming,True,120,120.0,980,5.466000002343208
515,greedy,manhattan,True,100,100.0,498,3.6089999484829605
515,greedy,linear_conflict,True,58,58.0,119,1.8914000247605145
516,a*,hamming,True,26,26.0,33027,255.80569996964186
516,a*,manhattan,True,26,26.0,1022,7.287000014912337
516,a*,linear_conflict,True,26,26.0,704,9.780800028238446
516,greedy,hamming,True,54,54.0,737,4.086000029928982
516,greedy,manhattan,True,52,52.0,440,3.2958999508991838
516,greedy,linear_conflict,True,48,48.0,172,3.5429999697953463
517,a*,hamming,True,22,22.0,7222,55.60920003335923
517,a*,manhattan,True,22,22.0,548,4.003699985332787
517,a*,linear_conflict,True,22,22.0,272,4.534000006970018
517,greedy,hamming,True,66,66.0,407,2.5682999985292554
517,greedy,manhattan,True,56,56.0,172,1.585699967108667
517,greedy,linear_conflict,True,64,64.0,152,2.859800006262958
518,a*,hamming,True,26,26.0,26777,202.6049999985844
518,a*,manhattan,True,26,26.0,976,6.8150999723002315
518,a*,linear_conflict,True,26,26.0,650,9.28679999196902
518,greedy,hamming,True,124,124.0,966,5.845599982421845
518,greedy,manhattan,True,50,50.0,493,4.548199998680502
518,greedy,linear_conflict,True,42,42.0,61,1.4606999466195703
519,a*,hamming,True,20,20.0,2314,15.592300042044371
519,a*,manhattan,True,20,20.0,436,2.9451000154949725
519,a*,linear_conflict,True,20,20.0,241,4.104199993889779
519,greedy,hamming,True,68,68.0,807,4.873400030191988
519,greedy,manhattan,True,46,46.0,420,3.1635999912396073
519,greedy,linear_conflict,True,22,22.0,28,0.5831999587826431
520,a*,hamming,True,26,26.0,28414,213.50280003389344
520,a*,manhattan,True,26,26.0,2221,16.729299968574196
520,a*,linear_conflict,True,26,26.0,1100,16.879300004802644
520,greedy,hamming,True,114,114.0,969,6.043300032615662
520,greedy,manhattan,True,64,64.0,189,1.569800020661205
520,greedy,linear_conflict,True,44,44.0,65,1.411000033840537
521,a*,hamming,True,30,30.0,95575,697.1397000015713
521,a*,manhattan,True,30,30.0,3868,29.51680001569912
521,a*,linear_conflict,True,30,30.0,2273,33.45360001549125
521,greedy,hamming,True,70,70.0,671,3.842300036922097
521,greedy,manhattan,True,46,46.0,77,0.6446000188589096
521,greedy,linear_conflict,True,74,74.0,164,2.722300007008016
522,a*,hamming,True,18,18.0,1078,6.451399996876717
522,a*,manhattan,True,18,18.0,60,0.40140002965927124
522,a*,linear_conflict,True,18,18.0,45,0.6648999988101423
522,greedy,hamming,True,40,40.0,695,3.903700038790703
522,greedy,manhattan,True,60,60.0,396,3.0203000060282648
522,greedy,linear_conflict,True,32,32.0,48,0.8650000090710819
523,a*,hamming,True,28,28.0,53418,395.26999997906387
523,a*,manhattan,True,28,28.0,827,5.655899993143976
523,a*,linear_conflict,True,28,28.0,446,5.792199983261526
523,greedy,hamming,True,144,144.0,1041,6.278699962422252
523,greedy,manhattan,True,50,50.0,438,3.2245999900624156
523,greedy,linear_conflict,True,44,44.0,66,1.2234000023454428
524,a*,hamming,True,20,20.0,2995,22.062100004404783
524,a*,manhattan,True,20,20.0,567,3.964599978644401
524,a*,linear_conflict,True,20,20.0,345,5.031100008636713
524,greedy,hamming,True,76,76.0,542,3.0156999710015953
524,greedy,manhattan,True,72,72.0,414,3.0346999992616475
524,greedy,linear_conflict,True,24,24.0,47,0.8272999548353255
525,a*,hamming,True,24,24.0,11661,80.60549997026101
525,a*,manhattan,True,24,24.0,498,3.9174999692477286
525,a*,linear_conflict,True,24,24.0,200,2.6724000344984233
525,greedy,hamming,True,44,44.0,559,3.378800000064075
525,greedy,manhattan,True,86,86.0,467,3.0332999886013567
525,greedy,linear_conflict,True,64,64.0,119,1.8721000524237752
526,a*,hamming,True,22,22.0,5193,32.46489999582991
526,a*,manhattan,True,22,22.0,568,4.148099978920072
526,a*,linear_conflict,True,22,22.0,293,4.146300023421645
526,greedy,hamming,True,90,90.0,753,4.215400025714189
526,greedy,manhattan,True,58,58.0,220,1.6577999922446907
526,greedy,linear_conflict,True,52,52.0,85,1.5050999936647713
527,a*,hamming,True,20,20.0,2227,13.777999964077026
527,a*,manhattan,True,20,20.0,152,1.0109000140801072
527,a*,linear_conflict,True,20,20.0,114,1.7144999583251774
527,greedy,hamming,True,64,64.0,259,1.6386000206694007
527,greedy,manhattan,True,68,68.0,546,3.865899983793497
527,greedy,linear_conflict,True,26,26.0,56,0.9797000093385577
528,a*,hamming,True,22,22.0,5106,35.67690000636503
528,a*,manhattan,True,22,22.0,260,1.7263999907299876
528,a*,linear_conflict,True,22,22.0,168,2.3889000294730067
528,greedy,hamming,True,94,94.0,998,5.58120000641793
528,greedy,manhattan,True,58,58.0,181,1.3324000174179673
528,greedy,linear_conflict,True,34,34.0,52,1.0047000250779092
529,a*,hamming,True,14,14.0,150,0.8678999729454517
529,a*,manhattan,True,14,14.0,26,0.19239995162934065
529,a*,linear_conflict,True,14,14.0,25,0.4133000038564205
529,greedy,hamming,True,94,94.0,991,5.748900002799928
529,greedy,manhattan,True,94,94.0,459,3.448000003118068
529,greedy,linear_conflict,True,22,22.0,95,1.5507999924011528
530,a*,hamming,True,18,18.0,908,5.348200036678463
530,a*,manhattan,True,18,18.0,84,0.5761999636888504
530,a*,linear_conflict,True,18,18.0,78,1.2604999938048422
530,greedy,hamming,True,46,46.0,217,1.3029000256210566
530,greedy,manhattan,True,40,40.0,88,0.7864999934099615
530,greedy,linear_conflict,True,36,36.0,61,1.1333999573253095
531,a*,hamming,True,20,20.0,2617,17.719600000418723
531,a*,manhattan,True,20,20.0,268,1.7021999810822308
531,a*,linear_conflict,True,20,20.0,201,2.8154999599792063
531,greedy,hamming,True,52,52.0,521,2.6348999817855656
531,greedy,manhattan,True,68,68.0,539,3.575499984435737
531,greedy,linear_conflict,True,30,30.0,50,0.8968000183813274
532,a*,hamming,True,22,22.0,5615,38.246899959631264
532,a*,manhattan,True,22,22.0,494,3.488200018182397
532,a*,linear_conflict,True,22,22.0,273,4.214500018861145
532,greedy,hamming,True,48,48.0,681,3.9423000416718423
532,greedy,manhattan,True,28,28.0,410,3.1799999997019768
532,greedy,linear_conflict,True,44,44.0,182,3.0509000062011182
533,a*,hamming,True,18,18.0,1030,6.453400012105703
533,a*,manhattan,True,18,18.0,34,0.2646999782882631
533,a*,linear_conflict,True,18,18.0,55,0.9099000017158687
533,greedy,hamming,True,50,50.0,218,1.4367999974638224
533,greedy,manhattan,True,28,28.0,38,0.37099997280165553
533,greedy,linear_conflict,True,36,36.0,57,1.099000044632703
534,a*,hamming,True,16,16.0,384,2.268899988848716
534,a*,manhattan,True,16,16.0,76,0.5466000293381512
534,a*,linear_conflict,True,16,16.0,45,0.7923999801278114
534,greedy,hamming,True,26,26.0,56,0.41099998634308577
534,greedy,manhattan,True,26,26.0,71,0.5617000279016793
534,greedy,linear_conflict,True,22,22.0,37,0.7547999848611653
535,a*,hamming,True,24,24.0,12804,91.84470004402101
535,a*,manhattan,True,24,24.0,898,5.78720000339672
535,a*,linear_conflict,True,24,24.0,531,7.617199968080968
535,greedy,hamming,True,66,66.0,742,4.203499993309379
535,greedy,manhattan,True,56,56.0,448,3.270899993367493
535,greedy,linear_conflict,True,34,34.0,48,0.9283000254072249
536,a*,hamming,True,22,22.0,5474,40.85029999259859
536,a*,manhattan,True,22,22.0,846,5.275900010019541
536,a*,linear_conflict,True,22,22.0,530,7.661900017410517
536,greedy,hamming,True,76,76.0,757,4.460000025574118
536,greedy,manhattan,True,56,56.0,416,3.17949999589473
536,greedy,linear_conflict,True,48,48.0,84,1.513299997895956
537,a*,hamming,True,24,24.0,18433,133.38640000438318
537,a*,manhattan,True,24,24.0,1500,10.79059997573495
537,a*,linear_conflict,True,24,24.0,986,15.267499955371022
537,greedy,hamming,True,58,58.0,116,0.8836999768391252
537,greedy,manhattan,True,36,36.0,70,0.6264999974519014
537,greedy,linear_conflict,True,44,44.0,77,1.5925000188872218
538,a*,hamming,True,22,22.0,4995,34.59789999760687
538,a*,manhattan,True,22,22.0,236,1.6175999771803617
538,a*,linear_conflict,True,22,22.0,150,2.2274000220932066
538,greedy,hamming,True,74,74.0,565,3.2888000132516026
538,greedy,manhattan,True,58,58.0,439,3.1747999601066113
538,greedy,linear_conflict,True,32,32.0,47,0.8727999520488083
539,a*,hamming,True,20,20.0,2080,14.183300023432821
539,a*,manhattan,True,20,20.0,114,0.7560999947600067
539,a*,linear_conflict,True,20,20.0,79,1.1686999932862818
539,greedy,hamming,True,94,94.0,280,1.9506000098772347
539,greedy,manhattan,True,22,22.0,185,1.2999000027775764
539,greedy,linear_conflict,True,22,22.0,72,1.2054000399075449
540,a*,hamming,True,18,18.0,728,4.4979999656789005
540,a*,manhattan,True,18,18.0,38,0.26699999580159783
540,a*,linear_conflict,True,18,18.0,28,0.4488000413402915
540,greedy,hamming,True,86,86.0,224,1.5412000357173383
540,greedy,manhattan,True,110,110.0,527,4.136500007007271
540,greedy,linear_conflict,True,44,44.0,110,1.8299000221304595
541,a*,hamming,True,26,26.0,35490,273.33769999677315
541,a*,manhattan,True,26,26.0,2510,18.277999944984913
541,a*,linear_conflict,True,26,26.0,847,13.01450002938509
541,greedy,hamming,True,74,74.0,360,2.2081999923102558
541,greedy,manhattan,True,90,90.0,447,3.460800042375922
541,greedy,linear_conflict,True,36,36.0,72,1.3134999899193645
542,a*,hamming,True,26,26.0,28577,211.02889999747276
542,a*,manhattan,True,26,26.0,2754,21.506599965505302
542,a*,linear_conflict,True,26,26.0,1120,16.66640001349151
542,greedy,hamming,True,82,82.0,776,4.574800026603043
542,greedy,manhattan,True,52,52.0,418,3.0466000316664577
542,greedy,linear_conflict,True,32,32.0,59,1.034499960951507
543,a*,hamming,True,18,18.0,864,5.075099994428456
543,a*,manhattan,True,18,18.0,113,0.7906000246293843
543,a*,linear_conflict,True,18,18.0,70,1.0705000022426248
543,greedy,hamming,True,58,58.0,179,1.1521000415086746
543,greedy,manhattan,True,66,66.0,527,3.7764000007882714
543,greedy,linear_conflict,True,28,28.0,39,0.7593000191263855
544,a*,hamming,True,20,20.0,2439,15.191400016192347
544,a*,manhattan,True,20,20.0,111,0.7545000407844782
544,a*,linear_conflict,True,20,20.0,82,1.2450999929569662
544,greedy,hamming,True,76,76.0,802,4.527200013399124
544,greedy,manhattan,True,50,50.0,431,3.186599991749972
544,greedy,linear_conflict,True,20,20.0,33,0.6291000172495842
545,a*,hamming,True,26,26.0,27889,196.00490003358573
545,a*,manhattan,True,26,26.0,1534,11.214099999051541
545,a*,linear_conflict,True,26,26.0,826,13.015499978791922
545,greedy,hamming,True,68,68.0,138,0.991299981251359
545,greedy,manhattan,True,66,66.0,192,1.4025000273250043
545,greedy,linear_conflict,True,42,42.0,56,1.2175000156275928
546,a*,hamming,True,20,20.0,2690,16.665500006638467
546,a*,manhattan,True,20,20.0,311,2.13049998274073
546,a*,linear_conflict,True,20,20.0,140,2.0757000311277807
546,greedy,hamming,True,64,64.0,499,2.9710999806411564
546,greedy,manhattan,True,94,94.0,475,3.536800039000809
546,greedy,linear_conflict,True,32,32.0,69,1.227299973834306
547,a*,hamming,True,22,22.0,6451,42.521500028669834
547,a*,manhattan,True,22,22.0,202,1.4758000033907592
547,a*,linear_conflict,True,22,22.0,77,1.1877999641001225
547,greedy,hamming,True,132,132.0,909,5.453799967654049
547,greedy,manhattan,True,56,56.0,110,0.9136999724432826
547,greedy,linear_conflict,True,48,48.0,110,1.9363000174053013
548,a*,hamming,True,22,22.0,5215,34.40469998167828
548,a*,manhattan,True,22,22.0,540,3.5402000066824257
548,a*,linear_conflict,True,22,22.0,263,3.7914999993517995
548,greedy,hamming,True,58,58.0,645,3.739000007044524
548,greedy,manhattan,True,58,58.0,464,3.29059996875003
548,greedy,linear_conflict,True,42,42.0,173,2.785200020298362
549,a*,hamming,True,20,20.0,3495,22.331600019242615
549,a*,manhattan,True,20,20.0,471,3.2153999782167375
549,a*,linear_conflict,True,20,20.0,231,3.4236000501550734
549,greedy,hamming,True,58,58.0,634,3.615399997215718
549,greedy,manhattan,True,46,46.0,85,0.7397999870590866
549,greedy,linear_conflict,True,24,24.0,36,0.6913999677635729
550,a*,hamming,True,28,28.0,64425,477.7349999640137
550,a*,manhattan,True,28,28.0,7145,57.98429995775223
550,a*,linear_conflict,True,28,28.0,3526,54.74319995846599
550,greedy,hamming,True,66,66.0,486,2.8388999635353684
550,greedy,manhattan,True,44,44.0,107,0.8170999935828149
550,greedy,linear_conflict,True,40,40.0,69,1.1775000020861626
551,a*,hamming,True,26,26.0,26155,188.5671999771148
551,a*,manhattan,True,26,26.0,1113,7.832499977666885
551,a*,linear_conflict,True,26,26.0,687,10.015300009399652
551,greedy,hamming,True,130,130.0,863,5.09380002040416
551,greedy,manhattan,True,76,76.0,192,1.5435999957844615
551,greedy,linear_conflict,True,48,48.0,73,1.3638000236824155
552,a*,hamming,True,24,24.0,13345,93.30260002752766
552,a*,manhattan,True,24,24.0,1395,9.736899985000491
552,a*,linear_conflict,True,24,24.0,781,11.674600013066083
552,greedy,hamming,True,140,140.0,1030,7.09979998646304
552,greedy,manhattan,True,72,72.0,404,4.080099985003471
552,greedy,linear_conflict,True,50,50.0,91,2.292199991643429
553,a*,hamming,True,20,20.0,3118,18.876700021792203
553,a*,manhattan,True,20,20.0,620,4.150199994910508
553,a*,linear_conflict,True,20,20.0,269,3.999799955636263
553,greedy,hamming,True,26,26.0,48,0.35529996966943145
553,greedy,manhattan,True,30,30.0,58,0.4844000213779509
553,greedy,linear_conflict,True,32,32.0,50,0.9652000153437257
554,a*,hamming,True,22,22.0,5290,36.307700036559254
554,a*,manhattan,True,22,22.0,299,1.9968999549746513
554,a*,linear_conflict,True,22,22.0,174,2.425300015602261
554,greedy,hamming,True,84,84.0,810,4.543599963653833
554,greedy,manhattan,True,72,72.0,453,3.445299982558936
554,greedy,linear_conflict,True,28,28.0,38,0.7378000300377607
555,a*,hamming,True,20,20.0,2318,15.615699987392873
555,a*,manhattan,True,20,20.0,548,5.042599979788065
555,a*,linear_conflict,True,20,20.0,354,5.1244000205770135
555,greedy,hamming,True,76,76.0,203,1.3256000238470733
555,greedy,manhattan,True,38,38.0,412,2.7982000028714538
555,greedy,linear_conflict,True,40,40.0,69,1.2392000062391162
556,a*,hamming,True,22,22.0,6961,45.663599972613156
556,a*,manhattan,True,22,22.0,1160,7.719899993389845
556,a*,linear_conflict,True,22,22.0,577,8.48059996496886
556,greedy,hamming,True,86,86.0,451,2.6788999675773084
556,greedy,manhattan,True,92,92.0,468,3.545599989593029
556,greedy,linear_conflict,True,48,48.0,106,1.832999987527728
557,a*,hamming,True,20,20.0,1893,11.906700034160167
557,a*,manhattan,True,20,20.0,35,0.27790002059191465
557,a*,linear_conflict,True,20,20.0,25,0.40149997221305966
557,greedy,hamming,True,102,102.0,830,5.725900002289563
557,greedy,manhattan,True,60,60.0,399,3.133399994112551
557,greedy,linear_conflict,True,50,50.0,106,1.9094000454060733
558,a*,hamming,True,18,18.0,1167,6.4644000376574695
558,a*,manhattan,True,18,18.0,198,1.2610999983735383
558,a*,linear_conflict,True,18,18.0,134,1.992399978917092
558,greedy,hamming,True,40,40.0,205,1.2120000319555402
558,greedy,manhattan,True,32,32.0,79,0.5963000003248453
558,greedy,linear_conflict,True,32,32.0,59,1.0536000481806695
559,a*,hamming,True,26,26.0,27980,206.03150001261383
559,a*,manhattan,True,26,26.0,1836,12.816199974622577
559,a*,linear_conflict,True,26,26.0,1011,15.56430000346154
559,greedy,hamming,True,46,46.0,115,0.8012999896891415
559,greedy,manhattan,True,36,36.0,69,0.5917000235058367
559,greedy,linear_conflict,True,30,30.0,47,0.8619999862276018
560,a*,hamming,True,16,16.0,405,2.347000001464039
560,a*,manhattan,True,16,16.0,47,0.33089995849877596
560,a*,linear_conflict,True,16,16.0,28,0.4974000039510429
560,greedy,hamming,True,60,60.0,480,2.758599992375821
560,greedy,manhattan,True,48,48.0,123,0.9854999952949584
560,greedy,linear_conflict,True,34,34.0,48,0.9030000073835254
561,a*,hamming,True,20,20.0,2001,13.022999977692962
561,a*,manhattan,True,20,20.0,81,0.5686000222340226
561,a*,linear_conflict,True,20,20.0,43,0.6386999739333987
561,greedy,hamming,True,76,76.0,494,3.01799998851493
561,greedy,manhattan,True,32,32.0,109,0.8319999906234443
561,greedy,linear_conflict,True,20,20.0,21,0.4382999613881111
562,a*,hamming,True,26,26.0,33580,251.49100000271574
562,a*,manhattan,True,26,26.0,1534,10.639799991622567
562,a*,linear_conflict,True,26,26.0,864,12.938700034283102
562,greedy,hamming,True,86,86.0,782,4.40480001270771
562,greedy,manhattan,True,78,78.0,561,3.9989000069908798
562,greedy,linear_conflict,True,40,40.0,65,1.200400001835078
563,a*,hamming,True,24,24.0,15656,112.38860001321882
563,a*,manhattan,True,24,24.0,1422,9.534900018479675
563,a*,linear_conflict,True,24,24.0,683,9.799899999052286
563,greedy,hamming,True,76,76.0,765,4.319900006521493
563,greedy,manhattan,True,36,36.0,398,2.7540999581106007
563,greedy,linear_conflict,True,38,38.0,65,1.1934000067412853
564,a*,hamming,True,24,24.0,14991,113.82939998293296
564,a*,manhattan,True,24,24.0,659,8.065400004852563
564,a*,linear_conflict,True,24,24.0,454,9.249499998986721
564,greedy,hamming,True,66,66.0,710,4.495900007896125
564,greedy,manhattan,True,74,74.0,541,4.19890001649037
564,greedy,linear_conflict,True,56,56.0,197,3.262599988374859
565,a*,hamming,True,18,18.0,1102,6.470999971497804
565,a*,manhattan,True,18,18.0,407,2.7689000125974417
565,a*,linear_conflict,True,18,18.0,236,3.7512999842874706
565,greedy,hamming,True,60,60.0,371,2.2849999950267375
565,greedy,manhattan,True,32,32.0,386,2.812399994581938
565,greedy,linear_conflict,True,32,32.0,56,1.0338000138290226
566,a*,hamming,True,26,26.0,27135,194.33100003516302
566,a*,manhattan,True,26,26.0,1338,8.995099982712418
566,a*,linear_conflict,True,26,26.0,611,8.607700001448393
566,greedy,hamming,True,84,84.0,440,2.8544000233523548
566,greedy,manhattan,True,46,46.0,138,1.0732000228017569
566,greedy,linear_conflict,True,44,44.0,89,1.4755000011064112
567,a*,hamming,True,22,22.0,5430,34.54399999463931
567,a*,manhattan,True,22,22.0,486,3.2676999690011144
567,a*,linear_conflict,True,22,22.0,240,3.7876999704167247
567,greedy,hamming,True,102,102.0,570,3.2098000519908965
567,greedy,manhattan,True,64,64.0,192,1.5954000409692526
567,greedy,linear_conflict,True,24,24.0,30,0.5781000363640487
568,a*,hamming,True,22,22.0,5464,37.60630002943799
568,a*,manhattan,True,22,22.0,875,5.8667000266723335
568,a*,linear_conflict,True,22,22.0,486,7.0671999710612
568,greedy,hamming,True,90,90.0,754,4.399899975396693
568,greedy,manhattan,True,78,78.0,412,3.096700005698949
568,greedy,linear_conflict,True,36,36.0,166,2.5127000408247113
569,a*,hamming,True,22,22.0,5287,34.62170000420883
569,a*,manhattan,True,22,22.0,346,2.3123000282794237
569,a*,linear_conflict,True,22,22.0,185,2.6985000004060566
569,greedy,hamming,True,98,98.0,761,4.55750001128763
569,greedy,manhattan,True,84,84.0,478,3.587900020647794
569,greedy,linear_conflict,True,40,40.0,54,1.04310002643615
570,a*,hamming,True,16,16.0,511,3.1176000484265387
570,a*,manhattan,True,16,16.0,142,1.0312999947927892
570,a*,linear_conflict,True,16,16.0,97,1.756399986334145
570,greedy,hamming,True,40,40.0,395,2.453799999784678
570,greedy,manhattan,True,62,62.0,406,3.086100041400641
570,greedy,linear_conflict,True,28,28.0,98,1.6379000153392553
571,a*,hamming,True,20,20.0,2279,14.312100014649332
571,a*,manhattan,True,20,20.0,239,1.6805999912321568
571,a*,linear_conflict,True,20,20.0,77,1.0835000430233777
571,greedy,hamming,True,66,66.0,300,1.7425999976694584
571,greedy,manhattan,True,50,50.0,212,1.575700007379055
571,greedy,linear_conflict,True,38,38.0,103,1.7159999697469175
572,a*,hamming,True,24,24.0,12414,103.24769996805117
572,a*,manhattan,True,24,24.0,702,5.4079999681562185
572,a*,linear_conflict,True,24,24.0,531,7.9552000388503075
572,greedy,hamming,True,70,70.0,732,4.395299998577684
572,greedy,manhattan,True,86,86.0,472,3.883600002154708
572,greedy,linear_conflict,True,58,58.0,215,3.8222000002861023
573,a*,hamming,True,20,20.0,2179,14.49159998446703
573,a*,manhattan,True,20,20.0,207,1.4948000316508114
573,a*,linear_conflict,True,20,20.0,108,1.608499966096133
573,greedy,hamming,True,76,76.0,598,3.4587999689392745
573,greedy,manhattan,True,30,30.0,103,0.7855999865569174
573,greedy,linear_conflict,True,24,24.0,27,0.507800024934113
574,a*,hamming,True,22,22.0,5362,34.676400013267994
574,a*,manhattan,True,22,22.0,395,2.5641999673098326
574,a*,linear_conflict,True,22,22.0,229,3.483500040601939
574,greedy,hamming,True,66,66.0,134,0.976799987256527
574,greedy,manhattan,True,66,66.0,499,3.7729000323452055
574,greedy,linear_conflict,True,48,48.0,186,3.1316999811679125
575,a*,hamming,True,26,26.0,28089,213.8199999462813
575,a*,manhattan,True,26,26.0,2862,21.042599983047694
575,a*,linear_conflict,True,26,26.0,1578,24.03190004406497
575,greedy,hamming,True,64,64.0,775,4.11300000268966
575,greedy,manhattan,True,86,86.0,429,3.696699975989759
575,greedy,linear_conflict,True,58,58.0,125,2.2096000029705465
576,a*,hamming,True,22,22.0,6293,45.66050000721589
576,a*,manhattan,True,22,22.0,391,3.2438000198453665
576,a*,linear_conflict,True,22,22.0,89,1.3018000172451138
576,greedy,hamming,True,112,112.0,875,5.438300024252385
576,greedy,manhattan,True,96,96.0,430,3.7090000114403665
576,greedy,linear_conflict,True,42,42.0,75,1.326400029938668
577,a*,hamming,True,20,20.0,2806,20.867899991571903
577,a*,manhattan,True,20,20.0,206,2.2913000429980457
577,a*,linear_conflict,True,20,20.0,134,3.425499948207289
577,greedy,hamming,True,48,48.0,555,5.64500002656132
577,greedy,manhattan,True,32,32.0,426,5.529699963517487
577,greedy,linear_conflict,True,20,20.0,36,0.9524999768473208
578,a*,hamming,True,28,28.0,58117,488.89130004681647
578,a*,manhattan,True,28,28.0,4310,29.716300021391362
578,a*,linear_conflict,True,28,28.0,2131,30.77889996347949
578,greedy,hamming,True,68,68.0,488,2.717799972742796
578,greedy,manhattan,True,46,46.0,110,0.8554999949410558
578,greedy,linear_conflict,True,40,40.0,63,1.1187000200152397
579,a*,hamming,True,22,22.0,7423,45.928999956231564
579,a*,manhattan,True,22,22.0,973,6.084599997848272
579,a*,linear_conflict,True,22,22.0,674,9.701300004962832
579,greedy,hamming,True,46,46.0,678,3.8157000089995563
579,greedy,manhattan,True,24,24.0,408,3.299799980595708
579,greedy,linear_conflict,True,38,38.0,177,2.7510999934747815
580,a*,hamming,True,26,26.0,32545,217.42859994992614
580,a*,manhattan,True,26,26.0,1563,10.703499952796847
580,a*,linear_conflict,True,26,26.0,974,13.254899997264147
580,greedy,hamming,True,70,70.0,749,4.257799999322742
580,greedy,manhattan,True,58,58.0,450,3.2628000481054187
580,greedy,linear_conflict,True,100,100.0,219,3.722699999343604
581,a*,hamming,True,18,18.0,953,5.8738000225275755
581,a*,manhattan,True,18,18.0,169,1.0794000118039548
581,a*,linear_conflict,True,18,18.0,109,1.6163000254891813
581,greedy,hamming,True,52,52.0,111,0.8393999887630343
581,greedy,manhattan,True,24,24.0,47,0.3789999755099416
581,greedy,linear_conflict,True,24,24.0,36,0.6355000077746809
582,a*,hamming,True,24,24.0,12796,83.46019999589771
582,a*,manhattan,True,24,24.0,442,3.6481000133790076
582,a*,linear_conflict,True,24,24.0,257,3.6168000078760087
582,greedy,hamming,True,126,126.0,1056,6.210499966982752
582,greedy,manhattan,True,68,68.0,427,3.218500001821667
582,greedy,linear_conflict,True,44,44.0,81,1.397700048983097
583,a*,hamming,True,14,14.0,110,0.6214000168256462
583,a*,manhattan,True,14,14.0,15,0.10429997928440571
583,a*,linear_conflict,True,14,14.0,15,0.24369999300688505
583,greedy,hamming,True,56,56.0,738,4.004300048109144
583,greedy,manhattan,True,14,14.0,15,0.15249999705702066
583,greedy,linear_conflict,True,14,14.0,15,0.2935000229626894
584,a*,hamming,True,18,18.0,1127,6.753999972715974
584,a*,manhattan,True,18,18.0,109,0.7713999948464334
584,a*,linear_conflict,True,18,18.0,80,1.303600030951202
584,greedy,hamming,True,70,70.0,819,5.006199993658811
584,greedy,manhattan,True,38,38.0,81,0.6499000010080636
584,greedy,linear_conflict,True,22,22.0,30,0.6051000091247261
585,a*,hamming,True,20,20.0,2985,18.745600013062358
585,a*,manhattan,True,20,20.0,527,3.482000029180199
585,a*,linear_conflict,True,20,20.0,247,3.805600048508495
585,greedy,hamming,True,74,74.0,775,6.614600017201155
585,greedy,manhattan,True,52,52.0,388,2.763699973002076
585,greedy,linear_conflict,True,24,24.0,52,0.8847999852150679
586,a*,hamming,True,22,22.0,6179,42.04480000771582
586,a*,manhattan,True,22,22.0,504,3.6068999907001853
586,a*,linear_conflict,True,22,22.0,366,5.162899964489043
586,greedy,hamming,True,68,68.0,593,3.7918000016361475
586,greedy,manhattan,True,92,92.0,469,3.5817999741993845
586,greedy,linear_conflict,True,42,42.0,94,1.7356000025756657
587,a*,hamming,True,20,20.0,2867,18.13320000655949
587,a*,manhattan,True,20,20.0,254,1.9582000095397234
587,a*,linear_conflict,True,20,20.0,121,1.770300033967942
587,greedy,hamming,True,74,74.0,548,3.4244999988004565
587,greedy,manhattan,True,82,82.0,570,4.177099966909736
587,greedy,linear_conflict,True,30,30.0,42,0.8065999718382955
588,a*,hamming,True,8,8.0,15,0.09059999138116837
588,a*,manhattan,True,8,8.0,11,0.08019997039809823
588,a*,linear_conflict,True,8,8.0,11,0.17800001660361886
588,greedy,hamming,True,32,32.0,527,2.666599990334362
588,greedy,manhattan,True,28,28.0,396,2.643299987539649
588,greedy,linear_conflict,True,8,8.0,20,0.3850999637506902
589,a*,hamming,True,28,28.0,55582,417.4098999937996
589,a*,manhattan,True,28,28.0,4468,32.07080002175644
589,a*,linear_conflict,True,28,28.0,2444,35.73140001390129
